"","pc01_state_name","State_number_2001","PC_no_2001","year_el","total_lights_pc_avg"
"2414","uttar pradesh",9,11,"1996",4.81979898699469
"2415","uttar pradesh",9,11,"1998",4.10470689363427
"2416","uttar pradesh",9,11,"1999",5.394058129514
"2417","uttar pradesh",9,11,"2004",5.59798420400696
"2418","uttar pradesh",9,11,"2009",8.67238353785384
"2419","uttar pradesh",9,12,"1994",10.8605624271337
"2420","uttar pradesh",9,12,"1996",9.87153438104773
"2421","uttar pradesh",9,12,"1998",10.5100532760961
"2422","uttar pradesh",9,12,"1999",11.2911620222043
"2423","uttar pradesh",9,12,"2004",12.7695094921131
"2424","uttar pradesh",9,12,"2009",16.4586354060532
"2425","uttar pradesh",9,13,"1994",5.84548346746885
"2426","uttar pradesh",9,13,"1996",4.52758965422906
"2427","uttar pradesh",9,13,"1998",3.12074101657689
"2428","uttar pradesh",9,13,"1999",5.73280343390386
"2429","uttar pradesh",9,13,"2004",6.85766397726304
"2430","uttar pradesh",9,13,"2009",9.66444910359445
"2431","uttar pradesh",9,14,"1994",6.05085801477422
"2432","uttar pradesh",9,14,"1996",4.54511027317811
"2433","uttar pradesh",9,14,"1998",4.19621194668405
"2434","uttar pradesh",9,14,"1999",4.73709403509985
"2435","uttar pradesh",9,14,"2004",5.86875723560023
"2436","uttar pradesh",9,14,"2009",8.35666840977163
"2437","uttar pradesh",9,15,"1994",6.49630519543173
"2438","uttar pradesh",9,15,"1996",5.32822668522096
"2439","uttar pradesh",9,15,"1998",4.96552407940774
"2440","uttar pradesh",9,15,"1999",6.25463737081703
"2441","uttar pradesh",9,15,"2004",8.89816409111976
"2442","uttar pradesh",9,15,"2009",10.7344400074667
"2443","uttar pradesh",9,16,"1994",12.0549669082047
"2444","uttar pradesh",9,16,"1996",11.0317865957777
"2445","uttar pradesh",9,16,"1998",10.0125832247259
"2446","uttar pradesh",9,16,"1999",12.0579363335815
"2447","uttar pradesh",9,16,"2004",13.5171571911788
"2448","uttar pradesh",9,16,"2009",17.6592042717722
"2449","uttar pradesh",9,17,"1994",18.5538058865722
"2450","uttar pradesh",9,17,"1996",18.2472012610716
"2451","uttar pradesh",9,17,"1998",17.910756517923
"2452","uttar pradesh",9,17,"1999",20.2911584399581
"2453","uttar pradesh",9,17,"2004",20.9541023578345
"2454","uttar pradesh",9,17,"2009",20.8809892999853
"2455","uttar pradesh",9,18,"1994",5.42245177225859
"2456","uttar pradesh",9,18,"1996",3.38996281607322
"2457","uttar pradesh",9,18,"1998",2.42027923362578
"2458","uttar pradesh",9,18,"1999",3.53951856076117
"2459","uttar pradesh",9,18,"2004",3.7058201686879
"2460","uttar pradesh",9,18,"2009",7.37736315797462
"2461","uttar pradesh",9,19,"1994",29.4015770028774
"2462","uttar pradesh",9,19,"1996",28.4478573020017
"2463","uttar pradesh",9,19,"1998",26.8227190466266
"2464","uttar pradesh",9,19,"1999",28.771870023944
"2465","uttar pradesh",9,19,"2004",27.3585714444379
"2466","uttar pradesh",9,19,"2009",26.0843073381347
"2467","uttar pradesh",9,20,"1994",5.83496567418825
"2468","uttar pradesh",9,20,"1996",5.39666543269186
"2469","uttar pradesh",9,20,"1998",2.37099292740046
"2470","uttar pradesh",9,20,"1999",3.63576093175075
"2471","uttar pradesh",9,20,"2004",3.04111345710589
"2472","uttar pradesh",9,20,"2009",6.22912538125992
"2473","uttar pradesh",9,21,"1994",10.3467813444753
"2474","uttar pradesh",9,21,"1996",8.74030380659251
"2475","uttar pradesh",9,21,"1998",6.59142640092226
"2476","uttar pradesh",9,21,"1999",8.31833938063171
"2477","uttar pradesh",9,21,"2004",7.70561930542905
"2478","uttar pradesh",9,21,"2009",11.2015682371632
"2479","uttar pradesh",9,22,"1994",7.36138638966155
"2480","uttar pradesh",9,22,"1996",5.2506743641215
"2481","uttar pradesh",9,22,"1998",3.54351010527717
"2482","uttar pradesh",9,22,"1999",4.27647133720049
"2483","uttar pradesh",9,22,"2004",3.04855487762825
"2484","uttar pradesh",9,22,"2009",6.84970184048426
"2485","uttar pradesh",9,23,"1994",28.6619479462177
"2486","uttar pradesh",9,23,"1996",27.4425041658689
"2487","uttar pradesh",9,23,"1998",24.9007002203254
"2488","uttar pradesh",9,23,"1999",27.3995673483748
"2489","uttar pradesh",9,23,"2004",26.7680666669211
"2490","uttar pradesh",9,23,"2009",25.0299268099396
"2491","uttar pradesh",9,24,"1994",6.62752656152829
"2492","uttar pradesh",9,24,"1996",5.56810282330202
"2493","uttar pradesh",9,24,"1998",3.75796570677592
"2494","uttar pradesh",9,24,"1999",5.34617283699754
"2495","uttar pradesh",9,24,"2004",5.44760987959364
"2496","uttar pradesh",9,24,"2009",7.80683403990943
"2497","uttar pradesh",9,25,"1994",5.75826651557802
"2498","uttar pradesh",9,25,"1996",5.5499269260681
"2499","uttar pradesh",9,25,"1998",5.41819605292412
"2500","uttar pradesh",9,25,"1999",5.64642990209471
"2501","uttar pradesh",9,25,"2004",5.99657976081076
"2502","uttar pradesh",9,25,"2009",7.94077400918488
"2503","uttar pradesh",9,26,"1994",4.7124019668768
"2504","uttar pradesh",9,26,"1996",4.06179613783346
"2505","uttar pradesh",9,26,"1998",3.98578117352066
"2506","uttar pradesh",9,26,"1999",5.67301882027265
"2507","uttar pradesh",9,26,"2004",6.48720995381401
"2508","uttar pradesh",9,26,"2009",7.67564397356581
"2509","uttar pradesh",9,27,"1994",5.63595873013665
"2510","uttar pradesh",9,27,"1996",5.20845686697114
"2511","uttar pradesh",9,27,"1998",4.90011532863398
"2512","uttar pradesh",9,27,"1999",5.45370924436496
"2513","uttar pradesh",9,27,"2004",6.66060773216417
"2514","uttar pradesh",9,27,"2009",8.01274407360425
"2515","uttar pradesh",9,28,"1994",3.4583795249156
"2516","uttar pradesh",9,28,"1996",3.4249998263046
"2517","uttar pradesh",9,28,"1998",4.00631875639461
"2518","uttar pradesh",9,28,"1999",4.40325818264461
"2519","uttar pradesh",9,28,"2004",4.9364085020219
"2520","uttar pradesh",9,28,"2009",6.89061714954732
"2521","uttar pradesh",9,29,"1994",4.06461919522573
"2522","uttar pradesh",9,29,"1996",3.21722506974276
"2523","uttar pradesh",9,29,"1998",2.77952741930905
"2524","uttar pradesh",9,29,"1999",3.50666169344428
"2525","uttar pradesh",9,29,"2004",4.22896987935952
"2526","uttar pradesh",9,29,"2009",6.24453674871655
"2527","uttar pradesh",9,30,"1994",24.1139468225974
"2528","uttar pradesh",9,30,"1996",22.0957398971217
"2529","uttar pradesh",9,30,"1998",19.470690357457
"2530","uttar pradesh",9,30,"1999",22.5415656360384
"2531","uttar pradesh",9,30,"2004",24.9014308251422
"2532","uttar pradesh",9,30,"2009",27.8966778758563
"2533","uttar pradesh",9,31,"1994",19.6002541834242
"2534","uttar pradesh",9,31,"1996",20.0212183887907
"2535","uttar pradesh",9,31,"1998",20.2849277188083
"2536","uttar pradesh",9,31,"1999",21.8045157892568
"2537","uttar pradesh",9,31,"2004",22.7758674049186
"2538","uttar pradesh",9,31,"2009",23.9655597501607
"2539","uttar pradesh",9,32,"1994",11.4532332435037
"2540","uttar pradesh",9,32,"1996",10.8337420636794
"2541","uttar pradesh",9,32,"1998",12.1256642044405
"2542","uttar pradesh",9,32,"1999",12.9279505107311
"2543","uttar pradesh",9,32,"2004",15.9780856817706
"2544","uttar pradesh",9,32,"2009",21.1792668917837
"2545","uttar pradesh",9,33,"1994",20.7313769491615
"2546","uttar pradesh",9,33,"1996",19.5537968091
"2547","uttar pradesh",9,33,"1998",18.4781245933524
"2548","uttar pradesh",9,33,"1999",20.4461396065038
"2549","uttar pradesh",9,33,"2004",21.6550957938152
"2550","uttar pradesh",9,33,"2009",23.4149197540705
"2551","uttar pradesh",9,34,"1994",12.163482635305
"2552","uttar pradesh",9,34,"1996",11.4558669453718
"2553","uttar pradesh",9,34,"1998",12.3076792353937
"2554","uttar pradesh",9,34,"1999",13.4553826572934
"2555","uttar pradesh",9,34,"2004",15.4758925154453
"2556","uttar pradesh",9,34,"2009",18.2354400473728
"2557","uttar pradesh",9,35,"1994",7.82399861646276
"2558","uttar pradesh",9,35,"1996",7.58484776825107
"2559","uttar pradesh",9,35,"1998",7.94128233300943
"2560","uttar pradesh",9,35,"1999",8.87911432900851
"2561","uttar pradesh",9,35,"2004",10.7404900233387
"2562","uttar pradesh",9,35,"2009",13.3112461161036
"2563","uttar pradesh",9,36,"1994",6.04761865128377
"2564","uttar pradesh",9,36,"1996",5.07961801502561
"2565","uttar pradesh",9,36,"1998",4.11047866258562
"2566","uttar pradesh",9,36,"1999",5.82453908205975
"2567","uttar pradesh",9,36,"2004",6.47674273960281
"2568","uttar pradesh",9,36,"2009",8.28939089528563
"2569","uttar pradesh",9,37,"1994",16.5562082542538
"2570","uttar pradesh",9,37,"1996",15.2537043839944
"2571","uttar pradesh",9,37,"1998",13.4844547193036
"2572","uttar pradesh",9,37,"1999",15.3017842983261
"2573","uttar pradesh",9,37,"2004",14.9311177048424
"2574","uttar pradesh",9,37,"2009",16.1711575556313
"2575","uttar pradesh",9,38,"1994",9.2801825525417
"2576","uttar pradesh",9,38,"1996",7.42197471491768
"2577","uttar pradesh",9,38,"1998",4.7929133418751
"2578","uttar pradesh",9,38,"1999",4.5799091296139
"2579","uttar pradesh",9,38,"2004",3.76654405619092
"2580","uttar pradesh",9,38,"2009",7.4369638583536
"2581","uttar pradesh",9,39,"1994",8.98300023092545
"2582","uttar pradesh",9,39,"1996",6.3775659094
"2583","uttar pradesh",9,39,"1998",3.23966587705406
"2584","uttar pradesh",9,39,"1999",5.35335042870491
"2585","uttar pradesh",9,39,"2004",4.90579505827062
"2586","uttar pradesh",9,39,"2009",8.27443623623486
"2587","uttar pradesh",9,40,"1994",10.0815900139042
"2588","uttar pradesh",9,40,"1996",7.85813069913782
"2589","uttar pradesh",9,40,"1998",3.67391469062122
"2590","uttar pradesh",9,40,"1999",5.84753939744477
"2591","uttar pradesh",9,40,"2004",5.07630614303948
"2592","uttar pradesh",9,40,"2009",8.32627384348286
"2593","uttar pradesh",9,41,"1994",6.54194933537801
"2594","uttar pradesh",9,41,"1996",6.22831722251149
"2595","uttar pradesh",9,41,"1998",4.98795243847515
"2596","uttar pradesh",9,41,"1999",5.37544913502969
"2597","uttar pradesh",9,41,"2004",3.38498734044122
"2598","uttar pradesh",9,41,"2009",6.43635315247313
"2599","uttar pradesh",9,42,"1994",6.5600204197798
"2600","uttar pradesh",9,42,"1996",5.77545973915174
"2601","uttar pradesh",9,42,"1998",3.75660097171198
"2602","uttar pradesh",9,42,"1999",4.40940418574922
"2603","uttar pradesh",9,42,"2004",2.90479168993261
"2604","uttar pradesh",9,42,"2009",6.62198860314874
"2605","uttar pradesh",9,43,"1994",8.68399206542863
"2606","uttar pradesh",9,43,"1996",7.2858735629774
"2607","uttar pradesh",9,43,"1998",4.84655015335884
"2608","uttar pradesh",9,43,"1999",5.78236781540619
"2609","uttar pradesh",9,43,"2004",5.37961250602052
"2610","uttar pradesh",9,43,"2009",8.34040767092654
"2611","uttar pradesh",9,44,"1994",7.83875372558088
"2612","uttar pradesh",9,44,"1996",5.62418282037255
"2613","uttar pradesh",9,44,"1998",4.15438924441607
"2614","uttar pradesh",9,44,"1999",4.50149108905917
"2615","uttar pradesh",9,44,"2004",3.16738050496431
"2616","uttar pradesh",9,44,"2009",7.54228923112518
"2617","uttar pradesh",9,45,"1994",6.26137944870289
"2618","uttar pradesh",9,45,"1996",5.17480938673949
"2619","uttar pradesh",9,45,"1998",3.08695258334644
"2620","uttar pradesh",9,45,"1999",3.65852727005456
"2621","uttar pradesh",9,45,"2004",2.98472481527703
"2622","uttar pradesh",9,45,"2009",5.14725218612649
"2623","uttar pradesh",9,46,"1994",7.86914439733928
"2624","uttar pradesh",9,46,"1996",7.04810090296345
"2625","uttar pradesh",9,46,"1998",4.66884538776352
"2626","uttar pradesh",9,46,"1999",5.92586769026108
"2627","uttar pradesh",9,46,"2004",5.52154690243347
"2628","uttar pradesh",9,46,"2009",8.98248457401632
"2629","uttar pradesh",9,47,"1994",11.9477634198951
"2630","uttar pradesh",9,47,"1996",12.0628226353709
"2631","uttar pradesh",9,47,"1998",9.87147753568295
"2632","uttar pradesh",9,47,"1999",10.1281147906996
"2633","uttar pradesh",9,47,"2004",10.0244472663004
"2634","uttar pradesh",9,47,"2009",14.0006355783828
"2635","uttar pradesh",9,48,"1994",17.0436871539848
"2636","uttar pradesh",9,48,"1996",16.7043470157845
"2637","uttar pradesh",9,48,"1998",17.6483950880705
"2638","uttar pradesh",9,48,"1999",17.2995344383304
"2639","uttar pradesh",9,48,"2004",17.9242015823773
"2640","uttar pradesh",9,48,"2009",21.9590528989335
"2641","uttar pradesh",9,49,"1994",1.43321524028315
"2642","uttar pradesh",9,49,"1996",1.56359152023835
"2643","uttar pradesh",9,49,"1998",1.65110927246075
"2644","uttar pradesh",9,49,"1999",2.37922751977338
"2645","uttar pradesh",9,49,"2004",3.37912354882636
"2646","uttar pradesh",9,49,"2009",5.89120654214217
"2647","uttar pradesh",9,50,"1994",6.6197436627255
"2648","uttar pradesh",9,50,"1996",5.8211651885968
"2649","uttar pradesh",9,50,"1998",5.87278767243046
"2650","uttar pradesh",9,50,"1999",6.52191515626106
"2651","uttar pradesh",9,50,"2004",5.81915032762535
"2652","uttar pradesh",9,50,"2009",9.14559202982831
"2653","uttar pradesh",9,51,"1994",11.5426902524506
"2654","uttar pradesh",9,51,"1996",10.6359601190226
"2655","uttar pradesh",9,51,"1998",6.92477069815174
"2656","uttar pradesh",9,51,"1999",7.23474951790734
"2657","uttar pradesh",9,51,"2004",6.21819762872435
"2658","uttar pradesh",9,51,"2009",10.3828034824724
"2659","uttar pradesh",9,52,"1994",12.5422906393347
"2660","uttar pradesh",9,52,"1996",12.4411157852923
"2661","uttar pradesh",9,52,"1998",11.2635118974772
"2662","uttar pradesh",9,52,"1999",12.4583341001204
"2663","uttar pradesh",9,52,"2004",11.8730106059396
"2664","uttar pradesh",9,52,"2009",15.2960720935462
"2665","uttar pradesh",9,53,"1994",4.68534831130923
"2666","uttar pradesh",9,53,"1996",4.28072083662738
"2667","uttar pradesh",9,53,"1998",3.51962930207376
"2668","uttar pradesh",9,53,"1999",4.74648037621533
"2669","uttar pradesh",9,53,"2004",4.33237423658445
"2670","uttar pradesh",9,53,"2009",6.86817109882527
"2671","uttar pradesh",9,54,"1994",7.35854189154154
"2672","uttar pradesh",9,54,"1996",6.50051750458215
"2673","uttar pradesh",9,54,"1998",4.39185638297916
"2674","uttar pradesh",9,54,"1999",5.16656167513036
"2675","uttar pradesh",9,54,"2004",4.21346111695324
"2676","uttar pradesh",9,54,"2009",6.97393797120464
"2677","uttar pradesh",9,55,"1994",45.2950796810713
"2678","uttar pradesh",9,55,"1996",44.3062306867101
"2679","uttar pradesh",9,55,"1998",42.4516537084672
"2680","uttar pradesh",9,55,"1999",46.7290359544995
"2681","uttar pradesh",9,55,"2004",47.4335953361012
"2682","uttar pradesh",9,55,"2009",48.0869478496779
"2683","uttar pradesh",9,56,"1994",12.1491459173252
"2684","uttar pradesh",9,56,"1996",10.7648011362551
"2685","uttar pradesh",9,56,"1998",8.55146926974977
"2686","uttar pradesh",9,56,"1999",9.64385515422655
"2687","uttar pradesh",9,56,"2004",8.7587064820222
"2688","uttar pradesh",9,56,"2009",13.1796695288359
"2689","uttar pradesh",9,57,"1994",7.2983609863483
"2690","uttar pradesh",9,57,"1996",6.71310881982613
"2691","uttar pradesh",9,57,"1998",6.82123467841499
"2692","uttar pradesh",9,57,"1999",6.84060018477284
"2693","uttar pradesh",9,57,"2004",6.45682747191811
"2694","uttar pradesh",9,57,"2009",9.2015114403724
"2695","uttar pradesh",9,58,"1994",5.18642824715719
"2696","uttar pradesh",9,58,"1996",3.77512481283062
"2697","uttar pradesh",9,58,"1998",1.58902598583177
"2698","uttar pradesh",9,58,"1999",3.10991680349748
"2699","uttar pradesh",9,58,"2004",2.90282659309119
"2700","uttar pradesh",9,58,"2009",6.27439201966785
"2701","uttar pradesh",9,59,"1994",8.18060269505309
"2702","uttar pradesh",9,59,"1996",7.5972235778374
"2703","uttar pradesh",9,59,"1998",5.11188008908542
"2704","uttar pradesh",9,59,"1999",8.17968292728145
"2705","uttar pradesh",9,59,"2004",7.23317345817293
"2706","uttar pradesh",9,59,"2009",8.45680642392925
"2707","uttar pradesh",9,60,"1994",7.30842846468432
"2708","uttar pradesh",9,60,"1996",6.72630728467875
"2709","uttar pradesh",9,60,"1998",6.29994347516861
"2710","uttar pradesh",9,60,"1999",6.35687637843164
"2711","uttar pradesh",9,60,"2004",6.64456484157627
"2712","uttar pradesh",9,60,"2009",8.5629561048141
"2713","uttar pradesh",9,61,"1994",6.39433285120577
"2714","uttar pradesh",9,61,"1996",5.2267711206995
"2715","uttar pradesh",9,61,"1998",4.39124280418549
"2716","uttar pradesh",9,61,"1999",5.62507779136231
"2717","uttar pradesh",9,61,"2004",4.79803340085599
"2718","uttar pradesh",9,61,"2009",6.56518270480163
"2719","uttar pradesh",9,62,"1994",6.41837303028547
"2720","uttar pradesh",9,62,"1996",4.83681989334986
"2721","uttar pradesh",9,62,"1998",3.10779897991038
"2722","uttar pradesh",9,62,"1999",4.97956034425638
"2723","uttar pradesh",9,62,"2004",5.00331502573602
"2724","uttar pradesh",9,62,"2009",7.3020181616568
"2725","uttar pradesh",9,63,"1994",22.6714929973324
"2726","uttar pradesh",9,63,"1996",21.5901185710944
"2727","uttar pradesh",9,63,"1998",20.3680813164628
"2728","uttar pradesh",9,63,"1999",23.1553042247448
"2729","uttar pradesh",9,63,"2004",25.3913164211559
"2730","uttar pradesh",9,63,"2009",28.1522729656603
"2731","uttar pradesh",9,64,"1994",19.3194655021014
"2732","uttar pradesh",9,64,"1996",18.5813466737671
"2733","uttar pradesh",9,64,"1998",19.0677364243826
"2734","uttar pradesh",9,64,"1999",21.1535421680566
"2735","uttar pradesh",9,64,"2004",23.6406042073971
"2736","uttar pradesh",9,64,"2009",27.2107626647575
"2737","uttar pradesh",9,65,"1994",9.14703196891077
"2738","uttar pradesh",9,65,"1996",9.12677587890157
"2739","uttar pradesh",9,65,"1998",10.2245654157752
"2740","uttar pradesh",9,65,"1999",11.626999628536
"2741","uttar pradesh",9,65,"2004",13.5737664333674
"2742","uttar pradesh",9,65,"2009",17.2420408628683
"2743","uttar pradesh",9,66,"1994",4.65762069360759
"2744","uttar pradesh",9,66,"1996",3.6622585165565
"2745","uttar pradesh",9,66,"1998",3.32019199439421
"2746","uttar pradesh",9,66,"1999",4.47614615266952
"2747","uttar pradesh",9,66,"2004",5.42817087043485
"2748","uttar pradesh",9,66,"2009",7.9378364337193
"2749","uttar pradesh",9,67,"1994",5.78948022638762
"2750","uttar pradesh",9,67,"1996",5.60542890954657
"2751","uttar pradesh",9,67,"1998",6.67802845853025
"2752","uttar pradesh",9,67,"1999",7.44262799438165
"2753","uttar pradesh",9,67,"2004",8.14840504913357
"2754","uttar pradesh",9,67,"2009",9.95451768719717
"2755","uttar pradesh",9,68,"1994",22.6919835372024
"2756","uttar pradesh",9,68,"1996",23.0924346860398
"2757","uttar pradesh",9,68,"1998",22.2590107068087
"2758","uttar pradesh",9,68,"1999",25.067411738534
"2759","uttar pradesh",9,68,"2004",28.4159913653635
"2760","uttar pradesh",9,68,"2009",30.5285683432812
"2761","uttar pradesh",9,69,"1994",25.0706314744313
"2762","uttar pradesh",9,69,"1996",24.7146267023749
"2763","uttar pradesh",9,69,"1998",25.4679119316396
"2764","uttar pradesh",9,69,"1999",27.3397657328272
"2765","uttar pradesh",9,69,"2004",28.7872076261311
"2766","uttar pradesh",9,69,"2009",27.7138346444397
"2767","uttar pradesh",9,70,"1994",3.5499300883419
"2768","uttar pradesh",9,70,"1996",2.67861455369245
"2769","uttar pradesh",9,70,"1998",2.58303408168802
"2770","uttar pradesh",9,70,"1999",3.06891007234361
"2771","uttar pradesh",9,70,"2004",4.15516363786047
"2772","uttar pradesh",9,70,"2009",5.59197298472913
"2773","uttar pradesh",9,71,"1994",13.080910245457
"2774","uttar pradesh",9,71,"1996",12.4387782416778
"2775","uttar pradesh",9,71,"1998",11.0979816878337
"2776","uttar pradesh",9,71,"1999",13.4417586210541
"2777","uttar pradesh",9,71,"2004",15.1738076140531
"2778","uttar pradesh",9,71,"2009",17.7646076222677
"2779","uttar pradesh",9,72,"1994",3.0412238756684
"2780","uttar pradesh",9,72,"1996",3.42610038557229
"2781","uttar pradesh",9,72,"1998",2.66705845712262
"2782","uttar pradesh",9,72,"1999",2.59986864329972
"2783","uttar pradesh",9,72,"2004",2.98223856212327
"2784","uttar pradesh",9,72,"2009",5.88728673791349
"2785","uttar pradesh",9,73,"1994",7.27559405869683
"2786","uttar pradesh",9,73,"1996",6.97186595393461
"2787","uttar pradesh",9,73,"1998",6.36047656928251
"2788","uttar pradesh",9,73,"1999",7.51650553231302
"2789","uttar pradesh",9,73,"2004",9.90601595158615
"2790","uttar pradesh",9,73,"2009",13.7570994142842
"2791","uttar pradesh",9,74,"1994",11.7284978387462
"2792","uttar pradesh",9,74,"1996",10.0161850613419
"2793","uttar pradesh",9,74,"1998",9.04292475868136
"2794","uttar pradesh",9,74,"1999",10.3523468119336
"2795","uttar pradesh",9,74,"2004",11.7760095355784
"2796","uttar pradesh",9,74,"2009",13.5424056575964
"2797","uttar pradesh",9,75,"1994",10.7806813848811
"2798","uttar pradesh",9,75,"1996",8.91489953098267
"2799","uttar pradesh",9,75,"1998",7.97698968552656
"2800","uttar pradesh",9,75,"1999",8.96031561167842
"2801","uttar pradesh",9,75,"2004",9.98226105430352
"2802","uttar pradesh",9,75,"2009",14.533895640495
"2803","uttar pradesh",9,76,"1994",21.4412676462881
"2804","uttar pradesh",9,76,"1996",17.9882010958295
"2805","uttar pradesh",9,76,"1998",15.8875676822251
"2806","uttar pradesh",9,76,"1999",17.0853569296139
"2807","uttar pradesh",9,76,"2004",18.2207134207703
"2808","uttar pradesh",9,76,"2009",23.2103444766538
"2809","uttar pradesh",9,77,"1994",11.4712340607247
"2810","uttar pradesh",9,77,"1996",9.27302001728996
"2811","uttar pradesh",9,77,"1998",7.43008392594582
"2812","uttar pradesh",9,77,"1999",8.61297713296143
"2813","uttar pradesh",9,77,"2004",8.90619437282612
"2814","uttar pradesh",9,77,"2009",11.589652970602
"2815","uttar pradesh",9,78,"1994",8.87560656804005
"2816","uttar pradesh",9,78,"1996",7.71042522376791
"2817","uttar pradesh",9,78,"1998",4.98234953987801
"2818","uttar pradesh",9,78,"1999",6.65560909660421
"2819","uttar pradesh",9,78,"2004",7.83724833422687
"2820","uttar pradesh",9,78,"2009",10.495637815995
"2821","uttar pradesh",9,79,"1994",12.7622438333761
"2822","uttar pradesh",9,79,"1996",11.3235828346269
"2823","uttar pradesh",9,79,"1998",8.80248812519078
"2824","uttar pradesh",9,79,"1999",9.6616415874568
"2825","uttar pradesh",9,79,"2004",9.89081291355677
"2826","uttar pradesh",9,79,"2009",14.8208622358564
"2827","uttar pradesh",9,80,"1994",14.6473325385822
"2828","uttar pradesh",9,80,"1996",13.325811933702
"2829","uttar pradesh",9,80,"1998",11.1975834014697
"2830","uttar pradesh",9,80,"1999",12.6806874690539
"2831","uttar pradesh",9,80,"2004",13.457072058661
"2832","uttar pradesh",9,80,"2009",16.9135313981884
"2833","west bengal",19,1,"1994",3.43977809830511
"2834","west bengal",19,1,"1996",4.0135620635026
"2835","west bengal",19,1,"1998",3.12224983419131
"2836","west bengal",19,1,"1999",4.32097981816084
"2837","west bengal",19,1,"2004",6.4211480156034
"2838","west bengal",19,1,"2009",10.7781355991559
"2839","west bengal",19,2,"1994",4.50754574567215
"2840","west bengal",19,2,"1996",5.22062026481981
"2841","west bengal",19,2,"1998",4.87199464641499
"2842","west bengal",19,2,"1999",6.35705275755644
"2843","west bengal",19,2,"2004",8.10633679772457
"2844","west bengal",19,2,"2009",12.3541748121088
"2845","west bengal",19,3,"1994",2.74602449544113
"2846","west bengal",19,3,"1996",3.49199759935823
"2847","west bengal",19,3,"1998",3.23863040446553
"2848","west bengal",19,3,"1999",4.05470873451822
"2849","west bengal",19,3,"2004",5.79750162349238
"2850","west bengal",19,3,"2009",8.76191433189817
"2851","west bengal",19,4,"1994",4.61952972895166
"2852","west bengal",19,4,"1996",5.29822019774543
"2853","west bengal",19,4,"1998",4.99135021729258
"2854","west bengal",19,4,"1999",6.45440464495998
"2855","west bengal",19,4,"2004",7.8068368796888
"2856","west bengal",19,4,"2009",11.5611463445825
"2857","west bengal",19,5,"1994",5.61821499213795
"2858","west bengal",19,5,"1996",6.10067299200207
"2859","west bengal",19,5,"1998",5.50696055056852
"2860","west bengal",19,5,"1999",6.65418323681941
"2861","west bengal",19,5,"2004",7.63321114240394
"2862","west bengal",19,5,"2009",10.012865880484
"2863","west bengal",19,6,"1994",11.0438904214626
"2864","west bengal",19,6,"1996",10.1958317451603
"2865","west bengal",19,6,"1998",10.3260164123497
"2866","west bengal",19,6,"1999",10.4603852956445
"2867","west bengal",19,6,"2004",11.0227812039915
"2868","west bengal",19,6,"2009",13.4830548732749
"2869","west bengal",19,7,"1994",6.48143876432165
"2870","west bengal",19,7,"1996",5.74789179604286
"2871","west bengal",19,7,"1998",6.59002715578387
"2872","west bengal",19,7,"1999",7.31154513482638
"2873","west bengal",19,7,"2004",9.09187011429914
"2874","west bengal",19,7,"2009",12.9946532217623
"2875","west bengal",19,8,"1994",6.06250651985069
"2876","west bengal",19,8,"1996",5.36348727085684
"2877","west bengal",19,8,"1998",6.27480115957624
"2878","west bengal",19,8,"1999",7.9393457616808
"2879","west bengal",19,8,"2004",8.3551355591
"2880","west bengal",19,8,"2009",11.4472832300608
"2881","west bengal",19,9,"1994",9.39652273620623
"2882","west bengal",19,9,"1996",8.68460738962341
"2883","west bengal",19,9,"1998",8.76859674278323
"2884","west bengal",19,9,"1999",10.5117410243674
"2885","west bengal",19,9,"2004",10.6248843701234
"2886","west bengal",19,9,"2009",14.1250077945218
"2887","west bengal",19,10,"1994",22.0311404404461
"2888","west bengal",19,10,"1996",20.8327912389021
"2889","west bengal",19,10,"1998",20.6221580353872
"2890","west bengal",19,10,"1999",20.5595101919238
"2891","west bengal",19,10,"2004",19.6032191111354
"2892","west bengal",19,10,"2009",22.5102631687833
"2893","west bengal",19,11,"1994",16.7881177254292
"2894","west bengal",19,11,"1996",15.6346737947938
"2895","west bengal",19,11,"1998",15.8522037787694
"2896","west bengal",19,11,"1999",16.1459596711435
"2897","west bengal",19,11,"2004",16.272614187306
"2898","west bengal",19,11,"2009",21.3074767048471
"2899","west bengal",19,12,"1994",16.4729940800777
"2900","west bengal",19,12,"1996",17.2939626990117
"2901","west bengal",19,12,"1998",17.6386054966224
"2902","west bengal",19,12,"1999",18.1622554245472
"2903","west bengal",19,12,"2004",18.4929110683603
"2904","west bengal",19,12,"2009",21.3050194226253
"2905","west bengal",19,13,"1994",48.1265641311294
"2906","west bengal",19,13,"1996",49.0555599840221
"2907","west bengal",19,13,"1998",49.847638413205
"2908","west bengal",19,13,"1999",49.3278205699654
"2909","west bengal",19,13,"2004",49.5705548970154
"2910","west bengal",19,13,"2009",49.2948378267871
"2911","west bengal",19,14,"1994",82.8318593490787
"2912","west bengal",19,14,"1996",84.8947929550608
"2913","west bengal",19,14,"1998",85.8794265541714
"2914","west bengal",19,14,"1999",85.3727771519863
"2915","west bengal",19,14,"2004",85.7843968106723
"2916","west bengal",19,14,"2009",79.3889482470477
"2917","west bengal",19,15,"1994",5.11447885367959
"2918","west bengal",19,15,"1996",5.27671670489541
"2919","west bengal",19,15,"1998",5.71535782172485
"2920","west bengal",19,15,"1999",6.55200939400571
"2921","west bengal",19,15,"2004",7.64173273581675
